time,temp
93.543,26
93.543,26
93.547,26
93.601,26
93.601,26
93.655,26
93.655,26
93.714,26
93.714,26
93.714,26
93.769,26
93.769,26
93.825,26
93.825,26
93.88,26
93.88,26
93.88,26
93.934,26
93.934,26
93.988,26
93.988,26
94.043,26
94.043,26
94.098,26
94.098,26
94.098,26
94.152,26
94.152,26
94.212,26
94.212,26
94.266,26
94.266,26
94.268,26
94.326,26
94.326,26
94.379,26
94.379,26
94.434,26
94.434,26
94.487,26
94.487,26
94.487,26
94.546,26
94.546,26
94.602,26
94.602,26
94.657,26
94.657,26
94.657,26
94.711,26
94.711,26
94.765,26
94.765,26
94.82,26
94.82,26
94.821,26
94.877,26
94.877,26
94.932,26
94.986,26
95.043,26
95.043,26
95.098,26
95.098,26
95.153,26
95.153,26
95.153,26
95.209,26
95.209,26
95.262,26
95.262,26
95.316,26
95.316,26
95.37,26
95.37,26
95.37,26
95.427,26
95.427,26
95.481,26
95.481,26
95.536,26
95.536,26
95.536,26
95.592,26
95.592,26
95.645,26
95.645,26
95.699,26
95.699,26
155.868,25
155.868,25
155.925,25
155.925,25
155.982,25
155.982,25
155.982,25
156.036,25
156.036,25
156.09,25
156.09,25
156.147,25
156.147,25
156.147,25
156.202,25
156.202,25
156.255,25
156.255,25
156.309,25
156.309,25
156.366,25
156.366,25
156.366,25
156.42,25
156.42,25
156.474,25
156.474,25
156.534,25
156.534,25
156.534,25
156.587,25
156.587,25
156.643,25
156.643,25
156.698,25
156.698,25
156.698,25
156.753,25
156.753,25
156.807,25
156.807,25
156.865,25
156.865,25
156.866,25
156.92,25
156.92,25
156.973,25
156.973,25
157.031,25
157.031,25
157.085,25
157.085,25
157.087,25
157.14,25
157.14,25
157.198,25
157.198,25
157.253,25
157.253,25
157.308,25
157.308,25
157.308,25
157.364,25
157.364,25
